"asc_acc","asc_brk","speed_acc","speed_brk","nodv_acc","nodv_brk","dist_acc","dist_brk","time_acc","time_brk","asc_llc","asc_rlc","male_llc","male_rlc","male_acc","male_brk","oldAge_llc","oldAge_rlc","oldAge_acc","oldAge_brk","speed_llc","speed_rlc","nodv_llc","nodv_rlc","dist_llc","dist_rlc","time_llc","time_rlc","pos_acc","pos_brk","pos_llc","pos_rlc","logLike"
9.17157500400592,12.5335106902829,-2.21053977838374,-2.88869107762221,0.0781667810150479,-0.0092748431307886,0.0198146199578465,0.0452996079646431,-0.634383734148467,-1.28850450886926,-1.86334554631371,-3.11678949864378,0.0222106124613513,0.123785068639695,0.0528900997557196,0.104429430393035,0.204355351479266,-0.264124068830347,0.0025437842361126,-0.100903495494304,-0.339518629918816,-0.0487727787606633,0.270240950952501,0.0536633927192818,0.0584331582460088,0.0429772851623682,-1.74888582072206,-1.27131905592835,-0.266270406834109,-0.0522520719369932,0.184916551821464,1.69831769335684,-13476.8276710359
9.66155891290137,11.320305199146,-2.31955305046263,-2.63141389639978,0.0714865465886785,-0.00404691564175003,0.0174217602009122,0.0399404565955281,-0.561869151268189,-1.13283371864868,-1.72626817737165,-3.08134502599825,0.40158791360329,-0.401217200112834,0.0874197204378458,0.107743038119613,0.259957673914216,0.186154275945262,0.0235505252596432,-0.0600461643419189,-0.449115020494811,0.00159478586475215,0.279748054035566,0.0156426128370706,0.0506070982552533,0.0215241158139505,-1.52360295534019,-0.683491702783968,-0.24901330934453,-0.0633204549557983,0.0818960113470049,1.71264730002273,-13444.1768021431
9.68627911391771,10.4730909131973,-2.32078692631681,-2.44535161167675,0.0696383948653627,-0.00477236670190675,0.0162111481702036,0.0348678592638341,-0.526129346730883,-0.9855335020464,-1.56370792644881,-3.01703725281513,0.274885070057522,-0.304784055699586,0.0854093960524925,0.101669575246623,0.0964913588791047,-0.238661137592524,-0.0156726018612936,-0.102961155916465,-0.44826651302563,0.000832947921737928,0.250814860571392,-0.0414159991136979,0.0446400397508152,-0.00800079417889913,-1.37393270242863,0.163526359421466,-0.169799385213246,-0.00902815288743896,0.140038445663955,1.83414808480764,-13419.1885660788
9.35157183620436,9.71289861346064,-2.26627481845664,-2.29998589294865,0.0758757421839281,-0.00263804084913917,0.011185462418775,0.0255367580194315,-0.376336611957604,-0.710550745898097,-1.3752236973208,-3.00010380340865,0.34245556120973,0.52514554814423,0.176408325755392,0.202071810960837,0.404918527951746,-0.202167635288905,0.00761020757374518,-0.0832032971802893,-0.535954872044996,-0.160642575735294,0.264521024728638,-0.0438484744730962,0.0409178399188075,-0.0319736975736092,-1.27977357774669,0.879780118725289,-0.155642577941512,-0.0536031493383538,0.178580973331347,1.70462315253295,-13407.639072664
6.79774462524118,8.75184971336751,-1.72097376066693,-2.09673296590083,0.110653314123018,0.0084218054605077,0.000216071185598785,0.0222250800506398,-0.06237686290613,-0.604565118068325,-0.752288547067329,-3.06487452960955,0.575203263879304,0.478521688328784,0.185628906097081,0.245616997291548,0.117660662908097,-0.189493076459414,0.0214644136893782,-0.104379562729715,-0.700835476321288,-0.173479870476853,0.237406336434151,-0.0294480395946394,0.0315511149646451,-0.0203596960139312,-1.003883532208,0.526234162431803,-0.173211564342393,-0.102511457608731,-0.307442246616097,1.84575736655651,-13336.1472154947
5.86326815987186,8.40667932703678,-1.52209119001368,-2.02104478382403,0.138334152736743,0.0227587586373225,0.00562983487674462,0.0296822332821085,-0.220563231693855,-0.816376254286719,-0.468099459945133,-3.12492694862174,0.386072322633271,0.36960295625704,0.118609955588575,0.188403923491011,0.250267501445279,0.0774375755251139,0.0920605292538133,-0.0456697461528109,-0.763216532650695,-0.187909229201913,0.218431384450645,0.00159099093356932,0.0175998541516234,-0.0154750181484844,-0.613157132707275,0.36367280074346,0.00282628518156966,0.00120893767068882,0.3513448612003,2.14701123638825,-13320.7141888831
5.79180805864398,8.36421981701117,-1.50369783811997,-2.00771116546667,0.137460975173005,0.0202160505172404,0.00116623002697536,0.0259631588236418,-0.0927365974525433,-0.709132489562336,-0.387668239506732,-3.1671403375665,0.0951184766769907,0.257726731416136,0.0995940156667632,0.169324174618129,0.405920004399014,0.140393094664727,0.0982280079201881,-0.0391047808733836,-0.742045473699909,-0.170917487201397,0.208824103407702,0.00440846426879726,0.0147691596239732,-0.0147273386011002,-0.540438652691817,0.33908740789071,-0.0173055297581945,-0.00591281607530289,0.318710744116716,2.19822782302689,-13314.0376927468
7.1409186398944,7.45624641962074,-1.82889669526518,-1.7724811627137,0.223477572526554,0.00665195791911308,0.0102500678630115,0.0299547542108402,-0.295121303253603,-0.785266660083335,1.43061496542051,-5.22443571469613,1.08051378196273,0.0178983632176042,0.107581995101894,0.20700803226314,-0.745735171572298,-0.143088648471762,-0.0083473008070258,-0.181334633207702,-1.30810146704576,0.142538427658731,0.115528614144841,-0.0324929572645111,-0.0100453091501507,-0.0146247502017334,0.184618160276122,0.274649845928643,-0.350737436995944,-0.165642754405387,-1.33473074723545,3.01876639831534,-13250.2587553673
6.09535151405597,8.40624511487882,-1.57410200716052,-1.98767318342227,0.146702438478445,0.00156532572620974,0.00106678295898998,0.0272223964910406,-0.0739678282850674,-0.738459040377016,0.965379011284503,-5.28346101109935,0.81015360446881,0.0268267446245947,0.109803331579485,0.175240952733853,-0.421422305099878,-0.0208111189141702,0.0371789258081074,-0.10757660946526,-1.18917294531773,0.154272477832696,0.135310006493783,-0.0318668907600425,-0.00493327906586685,-0.0145238590534876,0.00694371183527651,0.261467450718645,-0.18912169265204,-0.0796149267166234,-1.01911146379393,2.93079905251914,-13217.3159791576
6.44353739166552,8.63714175363777,-1.65057195330515,-2.04151084922565,0.146798359376556,0.00239198819792846,0.00252014929827179,0.0275675612079845,-0.122773451675927,-0.75291872393499,0.602936305164452,-5.66421458300618,0.72267650530231,0.0524831615701081,0.103197629885489,0.16908423683822,-0.268034941528907,0.0418616304610592,0.0512765990703984,-0.0938475448075085,-1.11870610995849,0.216409203778987,0.167283961789397,-0.0206949089186602,-0.00202034088677692,-0.015823541276152,-0.0886968590308671,0.299457169496878,-0.1583393014699,-0.064958075338559,-0.87247110525235,2.95871824213033,-13214.4614603184
6.52571229071807,8.7078454013808,-1.66708864691033,-2.05767957135973,0.143976529398096,0.00411015477922351,0.00316402604047829,0.028058305027214,-0.141705240258965,-0.769558431243961,0.0886543866801269,-6.38366049597444,0.679087600430833,0.0852829242431089,0.0967814198321161,0.16484119360481,-0.122769597285938,0.08799049994522,0.0541431978228883,-0.0901335910499392,-1.0264473638264,0.343028903737054,0.211735310549141,-0.013199003337241,0.00149591340240699,-0.0198719912475644,-0.200964378163738,0.421656628740345,-0.154591845955718,-0.0603818178163176,-0.745292433012518,3.0248472307093,-13212.4893796512
6.49993501103264,8.65017101897887,-1.66209403380576,-2.0435944941404,0.145628602155397,0.00322313188094322,0.00313413521362108,0.0280465463396019,-0.140247099475986,-0.768635417272197,-0.493947473153228,-7.31067162249219,0.689198407258018,0.109937207552082,0.0957123920052634,0.163149077693564,-0.0388126138792691,0.101710282214862,0.0524262774581671,-0.092146649311107,-0.922706108586082,0.516102832999786,0.258245688744346,-0.0112137922000225,0.0050016531471796,-0.0254811506577279,-0.308839621858794,0.590809542049251,-0.157787170201081,-0.0628978628914805,-0.674414741172298,3.10114733279527,-13211.2525758398
6.4146092395326,8.56594626051202,-1.6436690270793,-2.02395713022631,0.146391882670573,0.00259847459563264,0.00278065791427652,0.0278020469182897,-0.12873130365804,-0.760813972775492,-0.840127315870179,-7.93920797445805,0.719910605406525,0.108799359891335,0.096101363666882,0.163768514437427,-0.0486640635208644,0.0881723589264785,0.0506198206676945,-0.0948269949770025,-0.85717849186068,0.642581666897208,0.279878893374087,-0.0148502022992405,0.00674198624225523,-0.0289013105435457,-0.358551457648307,0.691968622802447,-0.164602302650003,-0.0660066671090325,-0.673281672209869,3.1429975301116,-13210.8204744715
6.3603547377896,8.51713980197688,-1.63206259056217,-2.0128877609602,0.146955819102246,0.00222814612726491,0.00250937321537086,0.0276067906512675,-0.120356823458592,-0.75458328289809,-1.02434872543607,-8.3354512073269,0.734298005981852,0.0949762877567275,0.096831603670651,0.164424034086229,-0.0869621977497187,0.0741887214329601,0.0498348823736212,-0.0958587345273498,-0.816382517178917,0.728748212746695,0.285344448800546,-0.0192232122332062,0.00726054271415894,-0.0304417394248909,-0.369324259795311,0.734735457331688,-0.167345441482929,-0.0677671738396802,-0.687546933563305,3.16001064968176,-13210.6516630291
6.33326753608434,8.49908350835625,-1.62615593031264,-2.00910749412011,0.146983144671504,0.00232182182308268,0.00237992421126116,0.027506365442246,-0.116521835601165,-0.751570711622962,-1.12503034083914,-8.60831441473366,0.725331532413037,0.079596521706345,0.09692461046281,0.16476843935275,-0.118119642410079,0.0690559533186642,0.0500378393626214,-0.0956988106324945,-0.788279688373517,0.791447873584407,0.283187310715011,-0.0225123557860442,0.00705445554614867,-0.031077022714702,-0.357704843269075,0.748671529352767,-0.167897653441092,-0.0682276148303413,-0.692583682953545,3.16483427902071,-13210.5668866195
6.32755169433252,8.49960883865873,-1.62488795691706,-2.00956887160294,0.146881784940475,0.00252975789186628,0.00235788479182755,0.027483414263091,-0.116038482792405,-0.750961764719461,-1.18052137163914,-8.81353421275282,0.701777674735419,0.0695294580114992,0.0968874206053227,0.164940411115714,-0.132461114580224,0.072368449893868,0.0504818828491767,-0.0951756166556707,-0.768715579857685,0.83903990360916,0.278119907630515,-0.0241497699271728,0.00640236174021567,-0.0314642435636327,-0.33243539727128,0.753967909986922,-0.167241388869314,-0.0681639100049984,-0.685423400688401,3.16453747739459,-13210.5176708099
6.33270636982671,8.50710057054644,-1.62599283301588,-2.0114402260462,0.146770219639788,0.00268200571899767,0.00239483497613123,0.0275040648339987,-0.117260747220945,-0.751652568744691,-1.20159585080827,-8.94083338781389,0.681416893129012,0.0686543327341722,0.0968936401458914,0.165062215511895,-0.13070441811216,0.0789505769869158,0.0507266022151807,-0.0948913280156208,-0.759597639519271,0.867363484740338,0.273596242919047,-0.0240253992400037,0.00565093890450219,-0.0319066715640004,-0.304927061339486,0.761333525399103,-0.166734997969529,-0.0680546006390667,-0.67351979860676,3.16328990305382,-13210.4926173493
6.33928935316067,8.51329952153142,-1.627444645039,-2.01285731296494,0.146728332707726,0.00271127971455852,0.00243359296200651,0.0275273019711721,-0.118439247829702,-0.752355421635207,-1.20589502858821,-9.01351773250168,0.673222667911979,0.0733855805965643,0.0970726533530616,0.165195664726748,-0.123082281388595,0.0834193307410932,0.0506591210961608,-0.0949510886776268,-0.7577218712157,0.882122131022706,0.270660033203879,-0.0229309023527512,0.00502544177996895,-0.0324891095591345,-0.281750087736207,0.773823403684416,-0.166696995871028,-0.0680863837813698,-0.665244645792131,3.16315211183363,-13210.4790230627
6.3431764227096,8.51595053484578,-1.62832373764669,-2.01339856026814,0.146727319846296,0.00266804674603685,0.00245252756280301,0.027535735242577,-0.118959091105303,-0.752579078707851,-1.20432640169794,-9.05307508471247,0.676013636034025,0.0790369771227192,0.0973464836029983,0.165330647565663,-0.116290725819204,0.0840343368263956,0.0504224318098108,-0.095184749262807,-0.759462000193436,0.889237746512226,0.268958278943044,-0.0214806463681287,0.00460427471848979,-0.0331364589851933,-0.264805233747363,0.789048177868688,-0.166984173671428,-0.0681835689539224,-0.663497279384191,3.16421481719333,-13210.4707520889
6.34371717574712,8.51552456424279,-1.6284698139733,-2.01325020101771,0.146741368541129,0.00261471014475013,0.00245140809422797,0.0275299015996733,-0.118868254748955,-0.752372489256821,-1.201879490665,-9.0644169609423,0.684291612763331,0.0817450877314474,0.0975824436487125,0.165419786329058,-0.113361461448238,0.0815649667722112,0.0502057001288226,-0.0953785866459303,-0.762096996294828,0.890848098427932,0.268241338588839,-0.0201839276131401,0.00447260543831254,-0.0336197335151191,-0.257141763538702,0.800669055699646,-0.16726703099275,-0.068232234708451,-0.667523661682459,3.16566927753676,-13210.4663122654
