"asc_acc","asc_brk","speed_acc","speed_brk","nodv_acc","nodv_brk","dist_acc","dist_brk","time_acc","time_brk","asc_lc","speed_lc","nodv_lc","dist_lc","time_lc","pos_acc","pos_brk","pos_lc","logLike"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16629.987155994
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16629.987155994
0.000442368164658547,0.000953344151377678,0.00200386404432356,0.00435044957511127,0.000866304077208043,0.00139110407419503,0.0091632985547185,0.0210197644755244,0.000373192427679897,0.000742681849747897,-0.00138803179189563,-0.00635537645407021,-0.00222054393030703,-0.0303608588837087,-0.00110373140312731,1.41376443207264e-06,9.42572914063931e-05,-8.26028790324927e-05,-15507.8612433481
0.000874739642592707,0.00141095458383536,0.00395858641803852,0.00641575914996589,0.00169970093287458,0.0016589287413636,0.0188589377759883,0.0118628095919457,0.000765872367130812,0.000403659676800043,-0.00243956921011792,-0.0111623158456822,-0.00362802166898511,-0.0414975570870923,-0.00151249254493289,-8.09171962830682e-06,0.000129992157919671,-0.000112550625141002,-15465.3151373821
0.00181128011333832,0.00424254762045034,0.0080812122359108,0.0192306215367234,0.00332905946803401,0.00381345073780308,-0.00305686918527257,-0.00951414980588094,0.00024110489686558,-0.000446967625965431,-0.00725355963644221,-0.0331515713308733,-0.00941870476596685,-0.0671319705566883,-0.00246805265586226,-0.000220703117805422,0.00036112082297417,-0.000169852764667317,-15288.1806456133
0.031896831121615,0.0807754440445265,0.141859491938067,0.366019233075519,0.058823577791341,0.0713391436309969,-0.00880763660262562,-0.0290933847319963,0.00632685032054608,-0.00343866747821448,-0.105397371069638,-0.480988158779426,-0.110953024039809,0.013932258564671,-0.000122423568473054,-0.00495591137968833,0.0068092386095555,0.0011139691402786,-15257.2358118647
0.0394996519016653,0.0767900409515397,0.17592419701383,0.347068640042458,0.0716600181405675,0.0601438405989509,-0.0115476999845392,-0.0262380598589097,0.00743729123609076,-0.00407125636555515,-0.11519084907558,-0.52561522100773,-0.119462194510169,0.0208446600233063,0.000213600194020304,-0.00575762877579599,0.0060903337714003,0.00242673568499891,-15089.0875340123
0.029799321738296,0.0711686215862418,0.128680907701298,0.318367958483092,0.0619605980895676,0.0309305803814426,-0.0067818489473312,-0.0219797520406769,0.0112681433959744,-0.00706695319198424,-0.129302728058159,-0.589730125273971,-0.111164223660571,0.0273383999128005,0.003060346088057,-0.0133636682119773,0.00399069849496302,0.0110020541197677,-14994.3848345986
0.048900935505402,0.0983132330358215,0.144793044308552,0.358485411330197,-0.0235713088299467,-0.268331201865106,-0.00704586163502364,-0.0116110004967419,0.0974612165619489,-0.083230608872747,-0.193015615969494,-0.873870708313244,0.715359703851804,0.0137495202916461,0.113412079057159,-0.174588816133939,-0.0416062620305513,0.273526697338227,-14824.7301998741
0.0555334751495031,0.096304933773498,0.151074591524885,0.315412304266094,-0.0868518130019882,-0.175949060354565,-0.00619533631209778,-0.0105444506259208,0.127924374816537,-0.100630665355405,-0.21105119776365,-0.949616567073647,0.882859061796804,0.0130165065380037,0.139439311684504,-0.217331223894965,-0.0653290285478902,0.36121644601499,-14774.3049661424
0.05654250010888,0.111011873536265,0.0445171294299672,0.227098269825692,0.240346682467153,0.0710327439373715,-0.0144715558726236,-0.0104291399393991,0.275835491186895,-0.15917096585443,-0.245632652728468,-1.05885011541653,1.1840093206578,0.00817988193288128,0.206804493129136,-0.369048595959181,-0.164789803050173,0.727852968740183,-14700.1222156761
0.135674828547295,0.257564253001886,0.064500641334078,0.22565642096874,0.137837786505848,-0.00242407156899381,-0.0271276037504454,-0.00622473077076945,0.663461317963982,-0.258120805032136,-0.29104467279708,-1.01841266218597,1.0130173013365,0.00532815171720858,0.323650909599163,-0.578781732973207,-0.389684473387792,1.91665034558991,-14615.6958426387
0.170691243924035,0.43320201064271,0.0470489628589891,0.170073407132566,0.145490730392859,0.00848849413361842,-0.0281416522341792,-0.0113874817023777,0.694168276550471,-0.106632417899997,-0.350230562461589,-1.01678836393848,1.00316097599466,0.00136844739940128,0.439439695105458,-0.388247602232252,0.000840200359590093,2.33674082158867,-14575.6038414887
0.189334126304511,0.523126227206555,0.0338677371761864,0.145383022509635,0.153572181755843,0.0113714094329058,-0.0285932109518782,-0.0131853124103459,0.708293086251565,-0.0484962187977908,-0.383211854912175,-1.01938760627127,1.01375028756165,-0.000506305135891372,0.491317729662315,-0.191397788612502,0.0241244583646092,2.46738525859817,-14556.4945231459
1.92765335901806,6.71482321804164,-0.394380165711248,-1.34746980827408,0.022418138701607,0.0166341776664954,-0.0936067420411794,-0.000743728149591,2.74138585437305,-0.0854516553538559,-2.8407131639965,-0.347289770080193,0.326562034333439,-0.0766426415516528,2.72262826478015,-0.0969361138329367,0.122797667206503,1.54885201638933,-14225.8075335567
2.22075497656487,8.07383461907634,-0.468318481798363,-1.66807183717238,0.0308603222372982,0.0138118496439652,-0.067597464410041,-0.0144756742860187,2.03270438410961,0.378403797418045,-3.38903750774316,-0.20637380521026,0.179107998304281,-0.0878254516158837,3.06054299305166,-0.422281754313067,-0.196289988978452,1.60274108276658,-14087.9756698572
2.7237321866374,8.85820432343925,-0.599280554503335,-1.87393708932337,0.0698019320746863,0.060676718331063,-0.0201328026110833,0.0340625797065849,0.692735703588973,-0.95879217640246,-4.0877873829214,-0.0574474757807282,0.187600737341206,-0.0315876169242422,1.36899899683217,-0.272739397250547,-0.0670378914741012,1.99713333081989,-13951.7506967893
3.22987808372396,8.76818625127582,-0.705156826259918,-1.8516264511903,0.0587353662916959,0.0434823553452666,-0.0252950257555407,0.0130269825410005,0.832359630497982,-0.359233178005697,-4.36242189565763,-0.00950784304590686,0.296221639829755,0.0118524361775856,0.0255285985782094,-0.320117988310873,-0.10890695901208,2.06403249812544,-13926.4951955064
5.25904047416974,6.7026486578294,-1.1310560204019,-1.38885698652646,0.05500007667609,0.02220925482557,-0.00921536867053742,0.00925159829041908,0.332134767950154,-0.248904383570297,-4.6290256518754,0.116624499446569,0.183766987883806,0.00793232032864608,0.0760197249456707,-0.261066943016212,-0.0718782643486424,2.18598507183281,-13849.1896505429
4.69203749673187,7.0317648197657,-0.990724327533272,-1.44003714354855,0.0540988781923381,-0.00158676055260943,-0.00837959255015343,0.014128391645742,0.259109959388794,-0.391493378502698,-4.75900139187534,0.204299045020028,0.127423030357463,0.00877957181510547,-0.0186153570624322,-0.222937784295626,-0.0591234180543002,2.25105642754101,-13809.9989849315
5.00119693709359,6.14167067784071,-1.05327511782851,-1.21908206056176,0.0844778905446567,-0.0331687218215663,-0.00592649292210693,0.0189810803583449,0.120262147888599,-0.50755282857112,-5.20603841961785,0.472279597861771,-0.0334818913169545,-0.0029908409843529,0.111448489472731,-0.130257717565061,0.011648244618282,2.25423969218138,-13772.6505689753
